CAMADA: cam_escondida 
Perceptron: 1
Peso [0]: 2.7658735301403548
Peso [1]: 1.2699586531613631
Peso [2]: -1.5105990246207903
Peso [3]: -1.3318979003112585
Peso [4]: 2.5033243950868966
Peso [5]: 3.4209080916210945
Peso [6]: -0.9739381345208787
Peso [7]: 2.4649460519724
Peso [8]: 1.9686794635001683
Peso [9]: 1.540807661032694
Peso [10]: -3.294414634365454
Peso [11]: 2.1294031264973934
Peso [12]: 1.8159109837026346
Peso [13]: 2.549616682801592
Peso [14]: -0.4081096237280878
Peso [15]: 0.841735139200653
Peso [16]: -0.45919233896730244
Peso [17]: -0.7058191689007548
Peso [16]: -0.45919233896730244
Peso [19]: 1.9424044409582741
Peso [20]: 2.1107507791261746
Peso [14]: -0.4081096237280878
Peso [22]: 2.841735139200651
Peso [17]: -0.7058191689007548
Peso [24]: -0.19589328686691335
Peso [25]: -1.2944146343654541
Peso [26]: -0.057595559041719306
Peso [27]: 2.0328798491460423
Peso [14]: -0.4081096237280878
Peso [29]: 2.0729644118432726
Peso [30]: 0.6391007449989817
Peso [31]: 2.3816424519114268
Peso [32]: -0.7168788955871142
Peso [33]: 3.6388410163073956
Peso [34]: 0.33644327379692585
Peso [35]: 1.5918903762719143
Peso [36]: -1.9934871561974992
Peso [37]: -0.8707794640699801
Peso [38]: -1.0107147004628732
Peso [39]: -0.3666943410489723
Peso [40]: -0.8928178544398683
Peso [27]: 2.0328798491460423
Peso [35]: 1.5918903762719143
Peso [43]: -0.591890376271915
Peso [44]: -0.38691263228378436
Peso [45]: 1.1090022446952021
Peso [46]: -1.2942320437980754
Peso [47]: -1.8928178544398686
Peso [48]: 3.110750779126178
Peso [7]: 2.4649460519724
Peso [50]: -1.4649460519723978
Peso [51]: 0.5408076610326971
Peso [9]: 1.540807661032694
Peso [53]: 2.0367225380116833
Peso [54]: -1.9266307232098008
Peso [55]: 1.5496166828015934
Peso [56]: 1.8583715280586834
Peso [57]: -0.5652636422367867
Peso [58]: -0.10900224469520545
Peso [59]: 1.7058191689007565
Peso [60]: 0.7983171668190853
Peso [61]: 0.1840890162973611
Peso [62]: -0.12961553703365358

Perceptron: 2
Peso [0]: 0.09131784221805508
Peso [1]: -0.9297408566767935
Peso [2]: 1.183064420268407
Peso [3]: 0.4456454300820167
Peso [4]: -1.2125794148706626
Peso [5]: 0.07053405901261546
Peso [6]: 0.2890888633941434
Peso [7]: -1.447245097368917
Peso [8]: -0.009858672275572087
Peso [9]: -0.3451395252690986
Peso [10]: 0.3130853196835754
Peso [11]: -0.35249094183238977
Peso [12]: -1.929879979273479
Peso [13]: 1.222879926961292
Peso [14]: 0.3494728160376391
Peso [15]: -1.8065765856821279
Peso [16]: -1.3451395252690967
Peso [17]: -0.694266096879714
Peso [16]: -1.3451395252690967
Peso [19]: -1.546260600577285
Peso [20]: -0.87521791899204
Peso [14]: 0.3494728160376391
Peso [22]: 0.1934234143178726
Peso [23]: 0.3057339031202851
Peso [24]: -0.5051308304497772
Peso [25]: 1.3130853196835814
Peso [26]: -0.5462606005772851
Peso [27]: 0.2025339400392223
Peso [28]: 1.349472816037636
Peso [29]: -1.8704494515612353
Peso [30]: 0.034351507940810364
Peso [31]: 0.4045367784462754
Peso [32]: 1.2227529285796273
Peso [33]: -1.6927196156040378
Peso [34]: 0.3489929550659702
Peso [35]: -0.6505271839623584
Peso [36]: -1.1483517407294477
Peso [37]: -1.0079934628356009
Peso [38]: -1.2174535823692652
Peso [39]: 0.9709478382695503
Peso [40]: 0.11196424437538932
Peso [27]: 0.2025339400392223
Peso [35]: -0.6505271839623584
Peso [43]: 0.6505271839623584
Peso [44]: 0.9969979561449268
Peso [45]: -0.9819433449602194
Peso [46]: 0.9685878406867884
Peso [47]: -0.8880357556246107
Peso [48]: 0.12478208100796087
Peso [7]: -1.447245097368917
Peso [50]: -0.5527549026310835
Peso [16]: -1.3451395252690967
Peso [16]: -1.3451395252690967
Peso [53]: -0.32408082637425
Peso [54]: -0.3000652497789402
Peso [55]: -0.7771200730387097
Peso [56]: -1.5925947942432972
Peso [57]: 0.7284839882758801
Peso [58]: -1.0180566550397756
Peso [59]: -1.3057339031202915
Peso [60]: 0.010353460418362995
Peso [61]: 1.929879979273479
Peso [62]: -1.1613269584464665

Perceptron: 3
Peso [0]: -1.613722136024333
Peso [1]: 0.9530395172644102
Peso [2]: -2.270325579366293
Peso [3]: 0.5947051105359048
Peso [4]: -0.8322186682834951
Peso [5]: -1.0477403767794198
Peso [6]: 1.183575222805287
Peso [7]: 1.2626974366598023
Peso [8]: 0.5758729837576975
Peso [9]: 1.3471576761167658
Peso [10]: 0.7740814549361694
Peso [11]: -0.40615624465637684
Peso [12]: 1.3553223987231113
Peso [13]: 1.1825054547671856
Peso [14]: -0.63216768301513
Peso [15]: 0.4707381034326288
Peso [16]: 3.3471576761167667
Peso [17]: 0.020767534163028453
Peso [18]: 2.3471576761167623
Peso [19]: 1.0816634768798588
Peso [20]: 0.14481151754358118
Peso [14]: -0.63216768301513
Peso [22]: 1.470738103432631
Peso [17]: 0.020767534163028453
Peso [24]: 2.258208809668497
Peso [10]: 0.7740814549361694
Peso [19]: 1.0816634768798588
Peso [27]: 0.4399783627336332
Peso [28]: 1.3678323169848796
Peso [29]: 0.37544555123927903
Peso [30]: 1.8111375290505083
Peso [31]: 2.5707660177155036
Peso [32]: 0.08663866298317029
Peso [33]: 1.605658396463424
Peso [34]: 1.9159834431500675
Peso [35]: 0.36783231698486707
Peso [36]: -1.1023381177479716
Peso [37]: -1.5481039541277544
Peso [38]: 0.7431565652283245
Peso [39]: 0.018657699160989555
Peso [40]: 1.5085872556992646
Peso [41]: 2.4399783627336356
Peso [14]: -0.63216768301513
Peso [43]: -0.36783231698486707
Peso [44]: 3.1025814318919385
Peso [45]: 1.535819778603193
Peso [46]: 1.9160291644075464
Peso [47]: 0.5085872556992646
Peso [48]: 2.14481151754358
Peso [7]: 1.2626974366598023
Peso [50]: -1.2626974366598023
Peso [18]: 2.3471576761167623
Peso [16]: 3.3471576761167667
Peso [53]: 1.7803960228280205
Peso [54]: 1.5956939100581171
Peso [55]: 0.18250545476718674
Peso [56]: -1.9422221129801076
Peso [57]: 0.379963296083815
Peso [58]: -2.5358197786032
Peso [59]: -0.020767534163028453
Peso [60]: -2.3492675111188013
Peso [61]: -1.3553223987231113
Peso [62]: 0.5317188536917645

Perceptron: 4
Peso [0]: 2.3742602905716725
Peso [1]: -0.4832520770131795
Peso [2]: -0.5599420931055528
Peso [3]: -1.3871573193833522
Peso [4]: 1.634424909024957
Peso [5]: 0.9233954596715579
Peso [6]: -0.39268067050987954
Peso [7]: -0.2416241939037058
Peso [8]: 0.8963101012586635
Peso [9]: 0.09617769344812084
Peso [10]: -0.9254045349601836
Peso [11]: 0.20224575666080133
Peso [12]: 1.4650830897901044
Peso [13]: -1.4475119175494895
Peso [14]: 0.9426237294314559
Peso [15]: 0.7120621779234998
Peso [16]: -0.9038223065518752
Peso [17]: 0.18066352825249343
Peso [9]: 0.09617769344812084
Peso [19]: 1.4630740145014782
Peso [20]: 0.371838968610783
Peso [21]: -0.057376270568543296
Peso [22]: -0.28793782207649765
Peso [17]: 0.18066352825249343
Peso [24]: 0.3832199360237035
Peso [25]: -1.9254045349601816
Peso [26]: 0.4630740145014721
Peso [27]: 1.083206991828393
Peso [21]: -0.057376270568543296
Peso [29]: 0.5645668690000684
Peso [30]: -2.218211403927726
Peso [31]: -1.445184871147245
Peso [32]: -2.7538093421311416
Peso [33]: -1.2632737856244947
Peso [34]: 2.809554791954371
Peso [14]: 0.9426237294314559
Peso [36]: -0.3095200504848081
Peso [37]: 0.6927521216054383
Peso [38]: -0.6291623077760027
Peso [39]: -2.1647602459794175
Peso [40]: -1.5585082139068291
Peso [41]: -0.9167930081716056
Peso [42]: 1.9426237294314552
Peso [43]: -0.9426237294314559
Peso [44]: 0.335533404467356
Peso [45]: 0.19304577205220166
Peso [46]: 0.5840891000951863
Peso [47]: -2.558508213906841
Peso [48]: -0.628161031389216
Peso [7]: -0.2416241939037058
Peso [50]: -1.7583758060962948
Peso [51]: 1.096177693448127
Peso [9]: 0.09617769344812084
Peso [53]: -0.04630993896702413
Peso [54]: 1.6920565570096244
Peso [55]: -0.44751191754948705
Peso [56]: -0.886677648855868
Peso [57]: -2.5048343054214866
Peso [58]: -1.1930457720522072
Peso [59]: 1.8193364717475105
Peso [60]: 0.5583985323199702
Peso [61]: -2.4650830897901024
Peso [62]: -1.7312193148209898

Perceptron: 5
Peso [0]: -0.3004460140872356
Peso [1]: 2.460259057066789
Peso [2]: -1.079948008266013
Peso [3]: -1.230794393371683
Peso [4]: 0.2191851767002183
Peso [5]: 2.208231560394738
Peso [6]: 3.2501784696203457
Peso [7]: 1.5864319991578872
Peso [8]: 1.0099967495736248
Peso [9]: 4.1141667931836965
Peso [10]: 0.6641872231117979
Peso [11]: 2.270251361482733
Peso [12]: 3.0952988310175553
Peso [13]: 2.43808524642195
Peso [14]: 3.3691399687929313
Peso [15]: 2.2272887799385805
Peso [9]: 4.1141667931836965
Peso [17]: -2.179728208589159
Peso [9]: 4.1141667931836965
Peso [19]: 3.9677176145240867
Peso [20]: 0.9999631397166293
Peso [14]: 3.3691399687929313
Peso [22]: 0.2272887799385785
Peso [17]: -2.179728208589159
Peso [24]: 2.8360492835725455
Peso [25]: -0.33581277688820316
Peso [19]: 3.9677176145240867
Peso [27]: 2.061076002891517
Peso [28]: 2.3691399687929304
Peso [29]: 1.7827880435247974
Peso [30]: -1.178414592673467
Peso [31]: 1.3547753379453689
Peso [32]: -0.8170867225153767
Peso [33]: 1.725932744563555
Peso [34]: 3.302860872852053
Peso [14]: 3.3691399687929313
Peso [36]: -3.222690790133323
Peso [37]: 0.030546687061831855
Peso [38]: 0.4299238880577589
Peso [39]: -0.20874824178414897
Peso [40]: 0.517738044452189
Peso [27]: 2.061076002891517
Peso [14]: 3.3691399687929313
Peso [43]: -3.3691399687929313
Peso [44]: 3.9871022580796454
Peso [45]: 2.226397186925625
Peso [46]: 1.903891897532706
Peso [40]: 0.517738044452189
Peso [48]: 1.9999631397166278
Peso [49]: 3.5864319991578877
Peso [50]: -2.5864319991578832
Peso [9]: 4.1141667931836965
Peso [52]: 3.1141667931836934
Peso [53]: 2.353461722029675
Peso [54]: -0.4378910996012873
Peso [13]: 2.43808524642195
Peso [56]: -3.6233610490550823
Peso [57]: -0.9897205130051148
Peso [58]: -2.226397186925625
Peso [59]: 2.179728208589159
Peso [60]: -3.143186826378686
Peso [61]: -3.0952988310175553
Peso [62]: -0.8095651876088833

Perceptron: 6
Peso [0]: -1.2645720009361598
Peso [1]: -1.5510885309345301
Peso [2]: 1.1933824174245853
Peso [3]: 0.9209286279908482
Peso [4]: -0.936473877164738
Peso [5]: -0.5871323599481021
Peso [6]: 1.4167937777553932
Peso [7]: -0.4162147176135305
Peso [8]: -0.566101614090835
Peso [9]: 0.5672570442558881
Peso [10]: -0.5753404505885247
Peso [11]: -1.009426970447716
Peso [12]: -0.14535631865870288
Peso [13]: -1.2159703850629153
Peso [14]: 1.2987839073623775
Peso [15]: 0.7188997609332585
Peso [9]: 0.5672570442558881
Peso [17]: -0.15202446529212874
Peso [9]: 0.5672570442558881
Peso [19]: -1.30782912919533
Peso [20]: -0.649211155366218
Peso [21]: 0.2987839073623764
Peso [22]: -0.28110023906674325
Peso [23]: 0.84797553470787
Peso [24]: -1.3632398372610632
Peso [25]: -1.5753404505885285
Peso [26]: -0.3078291291953319
Peso [27]: 0.16200068201475806
Peso [28]: -0.7012160926376257
Peso [29]: -0.7456897031204849
Peso [30]: -2.6673706736965435
Peso [31]: -2.661572634150153
Peso [32]: -0.8736732474776219
Peso [33]: -1.6867701393540653
Peso [34]: 0.5409416921734933
Peso [21]: 0.2987839073623764
Peso [36]: -1.4236977339111592
Peso [37]: -0.11675410236253332
Peso [38]: -0.19696805857983002
Peso [39]: -1.4032706323609028
Peso [40]: 0.5495733759602568
Peso [41]: -0.8379993179852405
Peso [21]: 0.2987839073623764
Peso [43]: -0.2987839073623764
Peso [44]: -0.6048127739717333
Peso [45]: -1.318296243973367
Peso [46]: -1.468013318673711
Peso [47]: -1.4504266240397472
Peso [48]: 0.3507888446337814
Peso [7]: -0.4162147176135305
Peso [50]: 0.4162147176135305
Peso [9]: 0.5672570442558881
Peso [52]: -1.4327429557441116
Peso [53]: 0.8537735742542566
Peso [54]: -0.1511543582050906
Peso [55]: -0.215970385062916
Peso [56]: 0.7649003224470451
Peso [57]: -1.6936860257789466
Peso [58]: 0.3182962439733636
Peso [59]: 0.15202446529212874
Peso [60]: -0.8185032113246603
Peso [61]: -0.8546436813412983
Peso [62]: -0.11635984531019365

Perceptron: 7
Peso [0]: -0.8791433919682489
Peso [1]: -1.2928504385568302
Peso [2]: 1.5159930087059337
Peso [3]: 1.2772595604459092
Peso [4]: -1.3732406322472277
Peso [5]: -3.147546270977152
Peso [6]: -1.239724103686603
Peso [7]: -1.803740548542547
Peso [8]: -0.8172752601901193
Peso [9]: -2.5750466062957758
Peso [10]: 2.075453586397358
Peso [11]: -3.1604345646209575
Peso [12]: -0.5324383056764478
Peso [13]: -2.5007226359161976
Peso [14]: -0.9705663590111867
Peso [15]: 0.3495505502785238
Peso [9]: -2.5750466062957758
Peso [17]: 0.4900656280721693
Peso [18]: -0.5750466062957763
Peso [19]: -0.6045309902562458
Peso [20]: -1.707658139770165
Peso [14]: -0.9705663590111867
Peso [22]: -1.650449449721476
Peso [23]: 1.4900656280721727
Peso [24]: -1.275236504021484
Peso [25]: 1.075453586397356
Peso [26]: -1.6045309902562452
Peso [27]: -1.561614243142051
Peso [28]: -2.9705663590111815
Peso [29]: -2.5349497181798326
Peso [30]: 0.1395131729283929
Peso [31]: -0.5118920148509701
Peso [32]: 0.838798075567872
Peso [33]: -0.8092352083104278
Peso [34]: -0.356910025087866
Peso [28]: -2.9705663590111815
Peso [36]: 1.0000507429716554
Peso [37]: -1.185670301975794
Peso [38]: -0.29866225120385215
Peso [39]: -0.5993773485643755
Peso [40]: 1.0459692024368887
Peso [41]: -0.5616142431420513
Peso [28]: -2.9705663590111815
Peso [43]: 0.9705663590111867
Peso [44]: 0.09978432866595381
Peso [45]: -1.4865086247454633
Peso [46]: -0.8993106762478132
Peso [47]: 2.045969202436887
Peso [20]: -1.707658139770165
Peso [49]: -0.8037405485425463
